entry_time,exit_time,type,status,pnl
2024-09-11 15:00:00,2024-09-12 12:00:00,short,loss,-97.65196765892956
2024-09-17 08:00:00,2024-09-18 18:00:00,short,loss,-96.67544798234029
2024-09-18 18:00:00,2024-09-18 19:00:00,long,loss,-95.7086935025169
2024-09-19 12:00:00,2024-09-20 06:00:00,long,win,189.50321313498344
2024-09-24 08:00:00,2024-09-24 19:00:00,long,win,193.2932773976831
2024-09-25 17:00:00,2024-09-30 10:00:00,long,loss,-98.57957147281839
2024-10-01 08:00:00,2024-10-08 08:00:00,long,loss,-97.5937757580902
2024-10-08 10:00:00,2024-10-08 14:00:00,long,loss,-96.6178380005093
2024-10-10 08:00:00,2024-10-11 03:00:00,long,win,191.30331924100838
2024-10-15 08:00:00,2024-10-17 13:00:00,long,win,195.12938562582855
2024-10-22 09:00:00,2024-10-23 15:00:00,long,loss,-99.51598666917256
2024-10-24 13:00:00,2024-10-25 09:00:00,long,loss,-98.52082680248084
2024-10-29 09:00:00,2024-10-30 06:00:00,long,win,195.07123706891204
2024-10-31 08:00:00,2024-10-31 14:00:00,short,win,198.9726618102903
2025-05-07 11:00:00,2025-05-07 19:00:00,long,loss,-101.47605752324806
2025-05-08 13:00:00,2025-05-08 16:00:00,short,win,200.92259389603115
2025-05-13 09:00:00,2025-05-13 13:00:00,long,loss,-102.47052288697589
2025-05-13 16:00:00,2025-05-14 02:00:00,long,loss,-101.44581765810614
2025-05-21 16:00:00,2025-05-22 02:00:00,long,win,200.86271896305013
2025-05-27 18:00:00,2025-05-28 23:00:00,short,win,204.87997334231113
2025-05-29 08:00:00,2025-05-29 10:00:00,short,loss,-104.48878640457868
2025-07-01 18:00:00,2025-07-03 12:00:00,long,loss,-103.44389854053289
2025-07-08 08:00:00,2025-07-11 10:00:00,short,loss,-102.40945955512755
2025-07-15 08:00:00,2025-07-15 13:00:00,long,loss,-101.3853649595763
2025-07-16 08:00:00,2025-07-16 14:00:00,long,loss,-100.37151130998052
2025-07-16 14:00:00,2025-07-16 15:00:00,long,win,198.73559239376144
2025-07-17 14:00:00,2025-07-21 06:00:00,long,win,202.71030424163666
2025-07-22 08:00:00,2025-07-22 15:00:00,long,win,206.76451032646938
2025-07-23 14:00:00,2025-07-24 07:00:00,short,win,210.89980053299877
2025-07-29 08:00:00,2025-07-30 13:00:00,long,loss,-107.55889827182938
2025-07-31 09:00:00,2025-11-02 23:00:00,long,win,212.96661857822218
2025-11-04 13:00:00,2025-11-04 14:00:00,long,loss,-108.61297547489332
2025-11-05 10:00:00,2025-11-06 08:00:00,long,win,215.0536914402888
2025-11-06 17:00:00,2025-11-07 09:00:00,short,loss,-109.67738263454729
2025-11-11 14:00:00,2025-11-11 15:00:00,long,loss,-108.58060880820182
