entry_time,exit_time,status,pnl,score,type,year,month,dow,hour,week
2022-03-24 09:55:00,2022-03-24 10:20:00,win,203.48726612390885,5,long,2022,3,Thursday,10,12
2022-03-24 10:50:00,2022-03-24 11:40:00,win,381.1128589717262,7,long,2022,3,Thursday,11,12
2022-03-24 12:55:00,2022-03-24 14:15:00,win,124.0451629281393,5,long,2022,3,Thursday,14,12
2022-03-31 17:40:00,2022-03-31 17:50:00,loss,-108.630351895768,5,long,2022,3,Thursday,17,13
2022-04-05 13:05:00,2022-04-05 13:30:00,win,156.04653919599065,5,long,2022,4,Tuesday,13,14
2022-04-07 11:15:00,2022-04-07 12:05:00,win,191.11819151250344,5,long,2022,4,Thursday,12,14
2022-04-07 13:35:00,2022-04-10 22:00:00,win,124.72442170764866,5,long,2022,4,Sunday,22,14
2022-04-12 09:55:00,2022-04-12 12:05:00,win,204.12550939067458,5,long,2022,4,Tuesday,12,15
2022-04-13 08:00:00,2022-04-13 09:35:00,win,267.5352157571021,7,long,2022,4,Wednesday,9,15
2022-04-13 12:05:00,2022-04-13 12:20:00,loss,-142.31708228334207,7,long,2022,4,Wednesday,12,15
2022-04-13 13:30:00,2022-04-13 13:45:00,loss,-106.50012736825587,7,long,2022,4,Wednesday,13,15
2022-04-14 17:50:00,2022-04-18 00:00:00,win,289.40435346119796,5,long,2022,4,Monday,0,16
2022-05-05 11:15:00,2022-05-05 12:30:00,win,294.6858084527204,6,long,2022,5,Thursday,12,18
2022-05-31 08:40:00,2022-05-31 08:45:00,loss,-82.0601356248782,5,long,2022,5,Tuesday,8,22
2022-05-31 18:50:00,2022-05-31 19:55:00,win,409.6367292660848,6,short,2022,5,Tuesday,19,22
2022-07-20 11:25:00,2022-07-20 12:20:00,loss,-113.09424529752704,6,short,2022,7,Wednesday,12,29
2022-07-20 13:50:00,2022-07-20 16:45:00,win,145.9179828087818,5,short,2022,7,Wednesday,16,29
2022-07-20 16:55:00,2022-07-20 19:50:00,win,208.40082874585266,5,short,2022,7,Wednesday,19,29
2022-07-21 08:00:00,2022-07-21 09:00:00,win,211.66662741003404,6,short,2022,7,Thursday,9,29
2022-08-17 09:35:00,2022-08-17 11:15:00,win,185.4983421680027,5,short,2022,8,Wednesday,11,33
2022-08-17 13:30:00,2022-08-17 16:05:00,win,119.9334816195139,5,short,2022,8,Wednesday,16,33
2022-08-18 13:25:00,2022-08-18 13:35:00,loss,-79.192733694858,6,short,2022,8,Thursday,13,33
2022-08-18 13:45:00,2022-08-18 15:45:00,win,129.72513142188038,5,short,2022,8,Thursday,15,33
2022-08-18 15:50:00,2022-08-19 01:40:00,win,309.51010714135913,6,short,2022,8,Friday,1,33
2022-08-31 08:00:00,2022-08-31 08:20:00,win,215.41758154421052,6,short,2022,8,Wednesday,8,35
2022-08-31 08:35:00,2022-08-31 10:00:00,win,183.54376220869213,6,short,2022,8,Wednesday,10,35
2022-08-31 15:55:00,2022-08-31 18:25:00,win,204.85251591588246,5,short,2022,8,Wednesday,18,35
2022-08-31 18:25:00,2022-08-31 22:20:00,win,485.71247348727786,6,short,2022,8,Wednesday,22,35
2022-09-06 09:30:00,2022-09-06 10:25:00,loss,-78.10138076825072,5,short,2022,9,Tuesday,10,36
2022-09-06 10:25:00,2022-09-06 11:10:00,loss,-90.04495835613663,5,short,2022,9,Tuesday,11,36
2022-09-06 13:35:00,2022-09-06 14:00:00,win,238.78825006900487,7,short,2022,9,Tuesday,14,36
2022-09-06 14:30:00,2022-09-07 00:20:00,win,163.53232673715237,6,short,2022,9,Wednesday,0,36
2022-09-07 11:05:00,2022-09-07 13:00:00,win,222.52294941950368,5,short,2022,9,Wednesday,13,36
2022-09-08 15:15:00,2022-09-08 17:35:00,loss,-80.54408402200644,5,short,2022,9,Thursday,17,36
2022-09-27 10:00:00,2022-09-27 10:25:00,loss,-152.70486969511066,7,short,2022,9,Tuesday,10,39
2022-09-27 12:45:00,2022-09-27 16:05:00,win,245.6434397307661,6,short,2022,9,Tuesday,16,39
2022-09-27 16:30:00,2022-09-29 00:00:00,loss,-160.0650972069806,7,short,2022,9,Thursday,0,39
2022-10-05 10:45:00,2022-10-05 10:55:00,loss,-76.36617142681382,5,short,2022,10,Wednesday,10,40
2022-10-05 12:10:00,2022-10-05 12:20:00,loss,-123.14378556855884,6,short,2022,10,Wednesday,12,40
2022-10-06 09:05:00,2022-10-06 14:05:00,win,141.59177289863922,5,short,2022,10,Thursday,14,40
2022-10-06 14:05:00,2022-10-07 12:30:00,win,143.89093466948378,5,short,2022,10,Friday,12,40
2022-10-18 14:00:00,2022-10-18 15:20:00,win,170.05152946444528,5,short,2022,10,Tuesday,15,42
2022-10-20 17:55:00,2022-10-20 19:20:00,win,404.1573097164479,6,short,2022,10,Thursday,19,42
2022-10-26 12:30:00,2022-10-26 12:55:00,win,194.15732656041575,5,short,2022,10,Wednesday,12,43
2022-10-27 11:05:00,2022-10-27 11:20:00,loss,-95.01389052516839,5,short,2022,10,Thursday,11,43
2022-10-27 12:05:00,2022-10-27 12:20:00,win,231.9419302515687,5,short,2022,10,Thursday,12,43
2022-11-16 08:05:00,2022-11-16 09:55:00,win,288.5571488602079,7,long,2022,11,Wednesday,9,46
2022-11-17 09:55:00,2022-11-17 13:00:00,win,240.8389813836423,6,short,2022,11,Thursday,13,46
2022-11-17 13:30:00,2022-11-20 23:00:00,win,192.23479951184433,6,short,2022,11,Sunday,23,46
2022-11-22 15:00:00,2022-11-22 18:00:00,win,149.07187898659143,5,short,2022,11,Tuesday,18,47
2022-11-29 14:00:00,2022-11-29 14:30:00,win,166.15366328393264,5,short,2022,11,Tuesday,14,48
2022-11-30 14:55:00,2022-11-30 18:25:00,win,122.42883373000824,5,short,2022,11,Wednesday,18,48
2022-12-01 09:55:00,2022-12-01 12:10:00,win,197.91952010749455,5,long,2022,12,Thursday,12,48
2022-12-01 12:10:00,2022-12-01 13:05:00,win,431.31492368862774,7,long,2022,12,Thursday,13,48
2022-12-01 13:05:00,2022-12-01 13:40:00,win,286.2822564734647,6,long,2022,12,Thursday,13,48
2022-12-01 13:45:00,2022-12-01 14:05:00,win,200.75954212329555,6,long,2022,12,Thursday,14,48
2022-12-20 08:00:00,2022-12-20 08:45:00,win,279.28858942321847,6,long,2022,12,Tuesday,8,51
2022-12-20 09:15:00,2022-12-20 11:40:00,win,306.6719080032212,7,long,2022,12,Tuesday,11,51
2022-12-20 13:35:00,2022-12-20 14:45:00,win,253.6427645166505,6,long,2022,12,Tuesday,14,51
2022-12-21 08:50:00,2022-12-21 09:00:00,loss,-114.2163483784026,7,long,2022,12,Wednesday,9,51
2022-12-21 12:10:00,2022-12-21 13:15:00,win,347.04802018312716,6,long,2022,12,Wednesday,13,51
2022-12-21 13:35:00,2022-12-21 13:45:00,loss,-76.42636571925328,5,long,2022,12,Wednesday,13,51
2022-12-22 09:00:00,2022-12-22 09:15:00,loss,-59.7408441727621,5,long,2022,12,Thursday,9,51
2022-12-22 13:05:00,2022-12-22 13:30:00,loss,-147.91973338636285,7,long,2022,12,Thursday,13,51
2023-01-03 12:15:00,2023-01-03 13:20:00,win,234.60095581054918,5,long,2023,1,Tuesday,13,1
2023-01-03 13:20:00,2023-01-03 14:30:00,win,308.956472179657,6,long,2023,1,Tuesday,14,1
2023-01-03 16:55:00,2023-01-05 00:00:00,win,173.64517655903188,5,long,2023,1,Thursday,0,1
2023-01-18 08:30:00,2023-01-18 13:00:00,win,150.43361074225717,5,long,2023,1,Wednesday,13,3
2023-01-18 13:00:00,2023-01-18 13:30:00,win,314.3934078652971,6,long,2023,1,Wednesday,13,3
2023-01-18 13:35:00,2023-01-18 13:40:00,loss,-84.06193582860803,6,long,2023,1,Wednesday,13,3
2023-01-18 14:35:00,2023-01-18 15:00:00,loss,-47.69551973175993,5,long,2023,1,Wednesday,15,3
2023-01-19 13:30:00,2023-01-19 14:20:00,win,137.73743827130892,5,long,2023,1,Thursday,14,3
2023-01-19 14:30:00,2023-01-19 18:35:00,win,219.39180133280053,6,long,2023,1,Thursday,18,3
2023-01-19 18:35:00,2023-01-19 19:25:00,win,241.83517309750778,5,long,2023,1,Thursday,19,3
2023-01-25 08:35:00,2023-01-25 08:50:00,loss,-111.89378181663746,6,long,2023,1,Wednesday,8,4
2023-01-25 14:50:00,2023-01-25 15:05:00,win,152.16153422075212,5,long,2023,1,Wednesday,15,4
2023-01-25 17:10:00,2023-01-25 20:00:00,win,405.0840356507976,7,long,2023,1,Wednesday,20,4
2023-02-28 15:45:00,2023-03-01 05:15:00,win,183.61418362000578,6,long,2023,3,Wednesday,5,9
2023-03-01 11:20:00,2023-03-01 11:50:00,loss,-130.6253695070753,6,long,2023,3,Wednesday,11,9
2023-03-02 14:45:00,2023-03-03 06:25:00,win,149.35259480683155,5,long,2023,3,Friday,6,9
2023-03-16 08:00:00,2023-03-16 11:10:00,win,271.94588432760617,7,long,2023,3,Thursday,11,11
2023-03-16 11:10:00,2023-03-16 12:20:00,win,389.0385235245669,6,long,2023,3,Thursday,12,11
2023-03-16 17:50:00,2023-03-17 02:40:00,win,241.61382090867986,5,long,2023,3,Friday,2,11
2023-03-21 11:00:00,2023-03-21 12:00:00,loss,-93.34709308927425,5,long,2023,3,Tuesday,12,12
2023-03-23 10:15:00,2023-03-23 12:30:00,loss,-161.8140963613682,7,long,2023,3,Thursday,12,12
2023-03-23 13:15:00,2023-03-23 15:20:00,win,149.00388546725912,5,long,2023,3,Thursday,15,12
2023-03-23 15:40:00,2023-03-23 15:50:00,loss,-111.71963176710027,6,long,2023,3,Thursday,15,12
2023-03-23 15:50:00,2023-03-23 16:25:00,win,187.60899036298923,5,long,2023,3,Thursday,16,12
2023-03-23 17:05:00,2023-03-23 18:05:00,win,347.7916230148078,6,long,2023,3,Thursday,18,12
2023-03-28 10:55:00,2023-03-28 12:20:00,win,239.02283294573806,5,long,2023,3,Tuesday,12,13
2023-03-28 14:30:00,2023-03-28 17:50:00,win,138.30847607584997,5,long,2023,3,Tuesday,17,13
2023-03-28 18:05:00,2023-03-28 18:15:00,loss,-150.02179586271413,6,long,2023,3,Tuesday,18,13
2023-03-30 09:00:00,2023-03-30 12:25:00,win,193.94025663377025,5,long,2023,3,Thursday,12,13
2023-03-30 14:20:00,2023-03-30 16:05:00,win,135.7291814557098,5,long,2023,3,Thursday,16,13
2023-04-11 08:00:00,2023-04-11 08:20:00,win,233.34240438940154,6,long,2023,4,Tuesday,8,15
2023-04-11 08:25:00,2023-04-11 09:20:00,loss,-58.64245806848419,5,long,2023,4,Tuesday,9,15
2023-04-11 13:50:00,2023-04-13 00:00:00,win,149.11122820295185,5,long,2023,4,Thursday,0,15
2023-04-13 08:00:00,2023-04-13 12:30:00,win,253.4244236491893,6,long,2023,4,Thursday,12,15
2023-04-13 12:30:00,2023-04-13 12:40:00,win,227.37909370579013,7,long,2023,4,Thursday,12,15
2023-04-25 16:00:00,2023-04-25 17:45:00,win,251.45285258574955,5,long,2023,4,Tuesday,17,17
2023-04-26 08:05:00,2023-04-26 08:25:00,loss,-63.06016151759285,5,long,2023,4,Wednesday,8,17
2023-04-26 08:30:00,2023-04-26 11:40:00,loss,-91.46766649077507,6,long,2023,4,Wednesday,11,17
2023-04-26 12:30:00,2023-04-26 13:25:00,win,179.32690271211158,6,long,2023,4,Wednesday,13,17
2023-05-23 16:10:00,2023-05-23 17:35:00,win,243.47564131654138,5,long,2023,5,Tuesday,17,21
2023-05-23 17:35:00,2023-05-24 05:55:00,win,286.8257401663932,5,long,2023,5,Wednesday,5,21
2023-05-24 08:20:00,2023-05-24 11:35:00,win,160.38340020319356,5,long,2023,5,Wednesday,11,21
2023-05-30 10:25:00,2023-05-30 11:55:00,win,177.6080729955933,5,long,2023,5,Tuesday,11,22
2023-05-30 15:40:00,2023-05-30 17:05:00,loss,-90.20640146411375,5,long,2023,5,Tuesday,17,22
2023-05-31 11:30:00,2023-05-31 13:10:00,win,224.69047875171836,5,long,2023,5,Wednesday,13,22
2023-05-31 13:10:00,2023-05-31 13:40:00,win,201.51940709720745,5,long,2023,5,Wednesday,13,22
2023-07-11 08:00:00,2023-07-11 09:55:00,win,137.40800170123924,5,long,2023,7,Tuesday,9,28
2023-07-11 16:35:00,2023-07-12 00:40:00,win,263.8071946563498,5,long,2023,7,Wednesday,0,28
2023-07-12 12:25:00,2023-07-12 12:30:00,win,254.72186324761225,6,long,2023,7,Wednesday,12,28
2023-07-12 13:00:00,2023-07-12 13:30:00,win,150.0,7,long,2023,7,Wednesday,13,28
2023-07-12 14:25:00,2023-07-13 12:30:00,win,127.01680650125692,5,long,2023,7,Thursday,12,28
2023-07-13 17:00:00,2023-07-19 00:00:00,win,273.6016698205484,5,long,2023,7,Wednesday,0,29
2023-07-19 12:00:00,2023-07-19 12:20:00,win,292.5466631168721,6,long,2023,7,Wednesday,12,29
2023-07-19 17:25:00,2023-07-24 00:00:00,loss,-162.8163244220188,6,long,2023,7,Monday,0,30
2023-07-25 16:15:00,2023-07-25 16:45:00,loss,-102.83054628114958,5,long,2023,7,Tuesday,16,30
2023-08-22 09:15:00,2023-08-22 10:20:00,win,287.643482322443,6,long,2023,8,Tuesday,10,34
2023-08-23 10:50:00,2023-08-23 12:25:00,win,210.380825724391,5,long,2023,8,Wednesday,12,34
2023-08-23 13:05:00,2023-08-23 13:25:00,win,131.95898368633462,5,long,2023,8,Wednesday,13,34
2023-08-23 13:35:00,2023-08-23 13:45:00,win,181.61671213320685,6,long,2023,8,Wednesday,13,34
2023-09-07 09:45:00,2023-09-07 11:05:00,win,200.81726480870216,5,long,2023,9,Thursday,11,36
2023-09-19 08:30:00,2023-09-19 10:30:00,win,320.194199947359,7,long,2023,9,Tuesday,10,38
2023-09-20 09:55:00,2023-09-20 13:30:00,win,198.25429122262403,5,long,2023,9,Wednesday,13,38
2023-09-20 13:30:00,2023-09-20 13:40:00,win,135.10611235764196,5,long,2023,9,Wednesday,13,38
2023-10-05 09:00:00,2023-10-05 09:20:00,loss,-144.37975315755253,7,short,2023,10,Thursday,9,40
2023-10-05 11:05:00,2023-10-05 12:00:00,loss,-81.77031624694082,5,short,2023,10,Thursday,12,40
2023-10-05 12:15:00,2023-10-05 12:35:00,win,241.4184625824328,6,short,2023,10,Thursday,12,40
2023-10-12 14:00:00,2023-10-12 17:05:00,win,121.58104181367897,5,short,2023,10,Thursday,17,41
2023-10-17 08:00:00,2023-10-17 09:30:00,win,281.59491059293487,7,long,2023,10,Tuesday,9,42
2023-10-17 09:30:00,2023-10-17 12:15:00,win,182.96462975445283,5,long,2023,10,Tuesday,12,42
2023-10-17 18:55:00,2023-10-18 00:15:00,win,282.2223694296893,5,long,2023,10,Wednesday,0,42
2023-10-18 08:00:00,2023-10-18 09:30:00,win,310.15381731333724,7,long,2023,10,Wednesday,9,42
2023-10-18 09:45:00,2023-10-18 12:00:00,win,268.27960110185643,6,long,2023,10,Wednesday,12,42
2023-10-18 12:45:00,2023-10-18 13:30:00,win,205.37168047370525,6,long,2023,10,Wednesday,13,42
2023-10-18 16:20:00,2023-10-18 17:20:00,win,229.99933235390787,5,long,2023,10,Wednesday,17,42
2023-11-07 18:15:00,2023-11-08 02:20:00,win,271.6089345105465,5,long,2023,11,Wednesday,2,45
2023-11-09 15:25:00,2023-11-09 18:25:00,win,141.62913052657316,5,long,2023,11,Thursday,18,45
2023-11-15 08:00:00,2023-11-15 10:20:00,win,242.51623327970762,6,long,2023,11,Wednesday,10,46
2023-11-21 11:30:00,2023-11-21 13:15:00,win,213.58712882432624,5,long,2023,11,Tuesday,13,47
2023-11-21 13:15:00,2023-11-21 13:30:00,win,283.81663263067634,6,long,2023,11,Tuesday,13,47
2023-11-21 13:40:00,2023-11-21 14:25:00,win,229.47872727034363,7,long,2023,11,Tuesday,14,47
2023-11-22 12:10:00,2023-11-22 13:30:00,loss,-91.9863909519633,5,long,2023,11,Wednesday,13,47
2023-12-07 08:00:00,2023-12-07 08:35:00,win,243.5381509219437,6,long,2023,12,Thursday,8,49
2023-12-07 13:30:00,2023-12-07 13:40:00,win,223.83957252249505,6,long,2023,12,Thursday,13,49
2023-12-19 09:15:00,2023-12-19 10:30:00,loss,-120.82259204140942,6,long,2023,12,Tuesday,10,51
2023-12-19 11:20:00,2023-12-19 12:40:00,win,243.62317352942244,5,long,2023,12,Tuesday,12,51
2023-12-19 12:40:00,2023-12-19 13:15:00,win,245.68209014440484,6,long,2023,12,Tuesday,13,51
2023-12-19 13:25:00,2023-12-19 13:30:00,loss,-83.21572027473083,6,long,2023,12,Tuesday,13,51
2023-12-19 13:30:00,2023-12-19 14:35:00,win,200.43431470032002,6,long,2023,12,Tuesday,14,51
2024-02-07 09:25:00,2024-02-07 10:50:00,loss,-62.12484249625583,5,long,2024,2,Wednesday,10,6
2024-02-07 16:05:00,2024-02-07 17:05:00,loss,-57.54314559946698,5,long,2024,2,Wednesday,17,6
2024-02-15 09:55:00,2024-02-15 12:45:00,win,194.6380430692953,5,long,2024,2,Thursday,12,7
2024-02-15 13:00:00,2024-02-15 13:30:00,loss,-90.9252551790267,6,long,2024,2,Thursday,13,7
2024-02-15 13:35:00,2024-02-15 16:25:00,loss,-48.00000000000001,6,long,2024,2,Thursday,16,7
2024-02-15 17:25:00,2024-02-16 10:45:00,win,403.423619276322,6,long,2024,2,Friday,10,7
2024-02-20 08:25:00,2024-02-20 08:35:00,loss,-59.78383039486835,5,long,2024,2,Tuesday,8,8
2024-02-20 09:00:00,2024-02-20 10:25:00,win,163.75293784576178,5,long,2024,2,Tuesday,10,8
2024-02-20 10:55:00,2024-02-20 13:30:00,win,270.9514641342474,6,long,2024,2,Tuesday,13,8
2024-02-20 13:35:00,2024-02-20 14:35:00,loss,-120.27502864166007,7,long,2024,2,Tuesday,14,8
2024-03-05 08:10:00,2024-03-05 08:30:00,win,315.0296903820273,7,long,2024,3,Tuesday,8,10
2024-03-05 09:15:00,2024-03-05 13:20:00,win,148.94989256701047,5,long,2024,3,Tuesday,13,10
2024-03-05 13:35:00,2024-03-05 13:40:00,loss,-75.58834457499177,7,long,2024,3,Tuesday,13,10
2024-03-05 13:40:00,2024-03-05 13:50:00,loss,-70.80273364498753,7,long,2024,3,Tuesday,13,10
2024-03-05 17:10:00,2024-03-06 02:25:00,loss,-148.95136590758537,6,long,2024,3,Wednesday,2,10
2024-03-06 09:50:00,2024-03-06 10:10:00,loss,-68.52652804429253,5,long,2024,3,Wednesday,10,10
2024-03-06 11:10:00,2024-03-06 11:40:00,win,204.13678985775044,5,long,2024,3,Wednesday,11,10
