entry_time,exit_time,status,pnl,score,type,year,month,dow,hour,week
2021-12-28 15:00:00,2021-12-28 15:35:00,loss,-44.75024808319364,5,long,2021,12,Tuesday,15,52
2021-12-28 17:35:00,2021-12-28 17:50:00,loss,-120.91099723834644,5,long,2021,12,Tuesday,17,52
2021-12-30 08:50:00,2021-12-30 09:30:00,loss,-62.40690457802593,5,long,2021,12,Thursday,9,52
2021-12-30 10:50:00,2021-12-30 12:35:00,win,238.54186991768725,5,long,2021,12,Thursday,12,52
2021-12-30 12:35:00,2021-12-30 13:00:00,loss,-78.08634715823925,5,long,2021,12,Thursday,13,52
2021-12-30 13:00:00,2021-12-30 13:10:00,loss,-104.10954292425455,6,long,2021,12,Thursday,13,52
2021-12-30 13:55:00,2021-12-30 14:05:00,loss,-75.3096266652375,6,long,2021,12,Thursday,14,52
2021-12-30 14:45:00,2021-12-30 16:30:00,win,111.99639661146092,5,long,2021,12,Thursday,16,52
2021-12-30 16:50:00,2021-12-31 01:15:00,win,295.83720244933863,6,long,2021,12,Friday,1,52
2022-01-18 08:00:00,2022-01-18 08:20:00,loss,-93.27652975572012,6,long,2022,1,Tuesday,8,3
2022-01-18 11:10:00,2022-01-18 12:30:00,win,363.0015768271229,6,long,2022,1,Tuesday,12,3
2022-01-18 12:30:00,2022-01-18 13:05:00,loss,-127.35039254920306,6,long,2022,1,Tuesday,13,3
2022-01-18 14:05:00,2022-01-18 14:15:00,loss,-68.61425198386611,6,long,2022,1,Tuesday,14,3
2022-01-18 14:25:00,2022-01-18 14:35:00,loss,-46.58353543247804,5,long,2022,1,Tuesday,14,3
2022-01-18 14:55:00,2022-01-18 15:15:00,loss,-71.5316151505142,6,long,2022,1,Tuesday,15,3
2022-01-18 15:25:00,2022-01-18 16:20:00,loss,-57.23200056267149,5,long,2022,1,Tuesday,16,3
2022-01-18 18:20:00,2022-01-20 00:00:00,win,305.7436310027561,5,long,2022,1,Thursday,0,3
2022-01-20 08:00:00,2022-01-20 08:40:00,loss,-89.78619131790819,6,long,2022,1,Thursday,8,3
2022-01-20 09:00:00,2022-01-20 09:30:00,loss,-97.7639934387731,6,long,2022,1,Thursday,9,3
2022-01-20 11:30:00,2022-01-20 12:20:00,loss,-139.15331523057426,6,long,2022,1,Thursday,12,3
2022-01-20 12:30:00,2022-01-20 13:20:00,win,189.88829630056088,5,long,2022,1,Thursday,13,3
2022-01-20 13:20:00,2022-01-20 13:30:00,win,280.2979345546871,7,long,2022,1,Thursday,13,3
2022-01-20 13:40:00,2022-01-20 16:20:00,loss,-88.07761068032393,7,long,2022,1,Thursday,16,3
2022-01-20 17:10:00,2022-01-20 18:05:00,loss,-94.46188959595008,5,long,2022,1,Thursday,18,3
2022-02-03 17:00:00,2022-02-09 00:00:00,win,211.12713120470173,5,long,2022,2,Wednesday,0,6
2022-02-09 08:25:00,2022-02-09 11:10:00,loss,-90.51849404858302,6,long,2022,2,Wednesday,11,6
2022-02-09 11:55:00,2022-02-09 13:00:00,win,314.9828593799105,6,long,2022,2,Wednesday,13,6
2022-02-09 13:05:00,2022-02-09 13:40:00,loss,-90.72462381350513,7,long,2022,2,Wednesday,13,6
2022-02-09 13:45:00,2022-02-09 13:55:00,loss,-63.91665074676745,6,long,2022,2,Wednesday,13,6
2022-02-09 14:40:00,2022-02-09 17:00:00,win,122.70710775673894,5,long,2022,2,Wednesday,17,6
2022-02-09 17:00:00,2022-02-09 20:10:00,loss,-134.07951867514768,6,long,2022,2,Wednesday,20,6
2022-02-10 09:50:00,2022-02-10 12:25:00,loss,-63.56130858673481,5,long,2022,2,Thursday,12,6
2022-02-10 14:35:00,2022-02-10 16:50:00,win,84.38158162378436,5,long,2022,2,Thursday,16,6
2022-02-10 16:50:00,2022-02-10 17:30:00,loss,-84.32352269279417,5,long,2022,2,Thursday,17,6
2022-02-10 17:35:00,2022-02-10 17:45:00,loss,-123.84504907208584,5,long,2022,2,Thursday,17,6
2022-02-16 08:15:00,2022-02-16 10:25:00,loss,-60.41558451181518,5,long,2022,2,Wednesday,10,7
2022-02-16 13:55:00,2022-02-16 16:30:00,win,116.07551153999921,5,long,2022,2,Wednesday,16,7
2022-02-16 16:35:00,2022-02-16 19:05:00,win,321.5946877960573,6,long,2022,2,Wednesday,19,7
2022-03-31 08:00:00,2022-03-31 08:15:00,loss,-71.25536653689582,5,long,2022,3,Thursday,8,13
2022-03-31 15:30:00,2022-03-31 16:15:00,loss,-77.49944948626407,5,long,2022,3,Thursday,16,13
2022-03-31 17:00:00,2022-03-31 18:25:00,loss,-114.47182018826156,5,long,2022,3,Thursday,18,13
2022-05-25 08:15:00,2022-05-25 08:20:00,loss,-59.688034045756,5,long,2022,5,Wednesday,8,21
2022-05-25 09:30:00,2022-05-25 09:50:00,loss,-72.68393298615658,5,long,2022,5,Wednesday,9,21
2022-05-26 14:05:00,2022-05-26 14:55:00,loss,-55.10685325551973,5,long,2022,5,Thursday,14,21
2022-05-26 18:35:00,2022-05-27 00:40:00,loss,-136.15505860229226,5,long,2022,5,Friday,0,21
2022-05-31 08:15:00,2022-05-31 08:45:00,loss,-73.9144345847143,5,long,2022,5,Tuesday,8,22
2022-07-12 08:05:00,2022-07-12 08:20:00,loss,-71.57306326093645,5,short,2022,7,Tuesday,8,28
2022-07-12 08:55:00,2022-07-12 11:15:00,loss,-71.85760445477767,5,short,2022,7,Tuesday,11,28
2022-07-12 11:50:00,2022-07-12 13:30:00,win,182.78576950416235,5,short,2022,7,Tuesday,13,28
2022-07-12 13:30:00,2022-07-12 15:25:00,loss,-120.44987852260725,7,short,2022,7,Tuesday,15,28
2022-07-12 16:05:00,2022-07-12 17:35:00,win,246.75628325307366,5,short,2022,7,Tuesday,17,28
2022-07-12 17:35:00,2022-07-12 18:30:00,loss,-122.48320263167302,5,short,2022,7,Tuesday,18,28
2022-07-12 18:30:00,2022-07-12 18:55:00,loss,-102.93686406238099,5,short,2022,7,Tuesday,18,28
2022-07-14 08:00:00,2022-07-14 11:00:00,win,221.5686436478136,6,short,2022,7,Thursday,11,28
2022-07-14 11:00:00,2022-07-14 11:10:00,loss,-166.12834134180326,7,short,2022,7,Thursday,11,28
2022-07-14 11:10:00,2022-07-14 11:25:00,loss,-128.43389886091887,6,short,2022,7,Thursday,11,28
2022-07-14 11:30:00,2022-07-14 11:40:00,loss,-100.46719285490512,6,short,2022,7,Thursday,11,28
2022-07-14 11:50:00,2022-07-14 13:00:00,win,243.53329242245593,6,short,2022,7,Thursday,13,28
2022-07-14 13:05:00,2022-07-14 13:45:00,win,262.0708298853514,7,short,2022,7,Thursday,13,28
2022-07-14 13:55:00,2022-07-14 14:40:00,loss,-102.27222926240508,7,short,2022,7,Thursday,14,28
2022-07-14 15:10:00,2022-07-14 15:40:00,loss,-69.37112868167853,5,short,2022,7,Thursday,15,28
2022-07-14 16:20:00,2022-07-14 17:20:00,loss,-89.03139819057509,5,short,2022,7,Thursday,17,28
2022-07-19 12:40:00,2022-07-19 13:25:00,loss,-61.03703616533805,5,short,2022,7,Tuesday,13,29
2022-07-19 13:25:00,2022-07-19 13:35:00,loss,-65.66906708711488,5,short,2022,7,Tuesday,13,29
2022-07-19 13:50:00,2022-07-19 14:10:00,loss,-59.16095320335367,5,short,2022,7,Tuesday,14,29
2022-07-19 14:20:00,2022-07-19 14:55:00,loss,-60.111931395056274,5,short,2022,7,Tuesday,14,29
2022-07-19 17:00:00,2022-07-19 17:25:00,loss,-116.17505885093455,5,short,2022,7,Tuesday,17,29
2022-07-19 17:25:00,2022-07-20 03:30:00,loss,-176.28770833832442,6,short,2022,7,Wednesday,3,29
2022-07-20 08:40:00,2022-07-20 08:45:00,loss,-72.98306271189472,5,short,2022,7,Wednesday,8,29
2022-07-20 11:00:00,2022-07-20 12:20:00,loss,-67.31011524271356,5,short,2022,7,Wednesday,12,29
2022-07-20 13:50:00,2022-07-20 16:45:00,win,145.9179828087818,5,short,2022,7,Wednesday,16,29
2022-07-20 16:55:00,2022-07-20 19:50:00,win,208.40082874585266,5,short,2022,7,Wednesday,19,29
2022-07-21 08:00:00,2022-07-21 09:00:00,win,211.66662741003404,6,short,2022,7,Thursday,9,29
2022-07-21 09:20:00,2022-07-21 09:40:00,loss,-99.87954798795214,6,short,2022,7,Thursday,9,29
