entry_time,exit_time,type,status,pnl
2023-04-11 13:00:00,2023-04-13 00:00:00,short,loss,-105.75586010849649
2023-04-13 13:40:00,2023-04-16 22:00:00,long,loss,-104.69830150741153
2023-04-17 13:05:00,2023-04-19 09:35:00,short,win,207.30263698467482
2023-04-19 13:05:00,2023-04-20 12:30:00,long,win,211.44868972436834
2023-04-20 13:00:00,2023-04-21 06:25:00,long,loss,-107.83883175942785
2023-04-24 13:00:00,2023-04-26 13:20:00,long,win,213.52088688366715
2023-04-26 14:00:00,2023-04-28 12:30:00,short,win,217.7913046213405
2023-05-08 13:05:00,2023-05-10 00:00:00,short,loss,-111.07356535688365
2023-05-10 13:05:00,2023-05-10 15:05:00,long,loss,-109.96282970331481
2023-05-10 16:50:00,2023-05-12 00:00:00,long,loss,-108.86320140628166
2023-05-15 13:00:00,2023-05-16 06:25:00,long,loss,-107.77456939221884
2023-05-16 13:00:00,2023-05-16 15:05:00,long,loss,-106.69682369829665
2023-05-17 13:00:00,2023-05-17 14:00:00,long,loss,-105.62985546131368
2023-05-17 14:15:00,2023-05-18 08:15:00,long,loss,-104.57355690670055
2023-05-18 13:05:00,2023-05-19 15:30:00,short,loss,-103.52782133763354
2023-05-23 13:00:00,2023-05-24 11:35:00,long,win,204.98508624851442
2023-05-24 13:00:00,2023-05-24 16:25:00,short,win,209.0847879734847
2023-05-25 13:10:00,2023-05-30 12:10:00,short,loss,-106.6332418664772
2023-05-30 13:00:00,2023-05-31 13:40:00,short,loss,-105.56690944781244
2023-05-31 14:00:00,2023-05-31 14:40:00,short,loss,-104.5112403533343
2023-05-31 15:55:00,2023-06-02 02:10:00,short,loss,-103.46612794980096
2023-06-05 13:00:00,2023-06-07 13:50:00,long,win,204.86293334060588
2023-06-07 14:20:00,2023-06-07 22:00:00,short,win,208.96019200741802
2023-06-08 14:35:00,2023-06-12 13:45:00,long,loss,-106.5696979237832
2023-06-12 15:00:00,2023-06-13 07:05:00,short,loss,-105.50400094454535
2023-06-13 13:00:00,2023-06-13 14:00:00,long,loss,-104.44896093509989
2023-06-14 13:15:00,2023-06-14 18:00:00,long,loss,-103.40447132574889
2023-06-15 13:00:00,2023-06-15 14:25:00,long,win,204.74085322498283
2023-06-29 13:45:00,2023-06-29 14:10:00,short,loss,-104.41783514474125
2023-06-29 16:15:00,2023-06-30 14:20:00,short,loss,-103.37365679329383
2023-07-03 13:00:00,2023-07-06 12:30:00,long,loss,-102.3399202253609
2023-07-06 13:45:00,2023-07-07 12:30:00,short,loss,-101.31652102310728
2023-07-10 13:05:00,2023-07-11 03:00:00,short,loss,-100.30335581287622
2023-07-11 13:00:00,2023-07-12 12:30:00,short,loss,-99.30032225474747
2023-07-12 15:15:00,2023-07-19 00:00:00,long,win,196.6146380644
2023-07-19 13:00:00,2023-07-24 00:00:00,long,loss,-100.273465412844
2023-07-24 13:00:00,2023-08-01 15:15:00,short,win,198.54146151743112
2023-08-02 13:00:00,2023-08-13 22:00:00,short,win,202.51229074777973
2023-08-14 13:05:00,2023-08-18 12:35:00,short,win,206.56253656273535
2023-08-22 13:00:00,2023-08-23 13:20:00,short,loss,-105.34689364699501
2023-08-24 13:00:00,2023-08-28 15:40:00,short,loss,-104.29342471052507
2023-08-28 16:35:00,2023-08-31 00:00:00,long,win,206.50098092683962
2023-08-31 13:00:00,2023-09-07 00:00:00,short,win,210.63100054537642
2023-09-07 13:00:00,2023-09-12 11:30:00,long,loss,-107.42181027814196
2023-09-12 14:25:00,2023-09-19 08:05:00,long,win,212.6951843507211
2023-09-19 13:00:00,2023-09-20 15:10:00,short,loss,-108.47454401886776
2023-09-20 15:55:00,2023-09-21 11:25:00,short,win,214.77959715735818
2023-09-21 14:00:00,2023-09-26 12:35:00,long,loss,-109.53759455025268
2023-09-26 14:15:00,2023-10-02 00:00:00,long,loss,-108.44221860475014
2023-10-02 13:00:00,2023-10-02 23:00:00,long,loss,-107.35779641870263
2023-10-03 13:00:00,2023-10-08 22:00:00,short,loss,-106.28421845451561
2023-10-09 13:05:00,2023-10-09 18:55:00,short,loss,-105.22137626997046
2023-10-11 13:00:00,2023-10-13 11:35:00,long,win,208.3383250145415
2023-10-16 13:00:00,2023-10-18 01:30:00,long,win,212.50509151483234
2023-10-18 13:00:00,2023-10-20 00:00:00,long,win,216.75519334512902
2023-10-30 13:00:00,2023-11-01 00:00:00,long,loss,-110.5451486060158
2023-11-01 13:00:00,2023-11-01 16:35:00,long,loss,-109.43969711995564
2023-11-02 13:00:00,2023-11-02 15:40:00,long,loss,-108.3453001487561
2023-11-02 16:40:00,2023-11-03 12:30:00,short,loss,-107.26184714726853
2023-11-06 13:00:00,2023-11-07 11:35:00,short,win,212.3784573515917
2023-11-07 13:35:00,2023-11-08 19:20:00,long,loss,-108.31301324931175
2023-11-09 13:00:00,2023-11-09 14:40:00,short,loss,-107.22988311681864
2023-11-14 13:00:00,2023-11-14 13:30:00,short,loss,-106.15758428565044
2023-11-14 15:35:00,2023-11-21 03:45:00,long,win,210.1920168855879
2023-11-21 13:00:00,2023-11-27 01:25:00,long,win,214.39585722329966
