entry_time,exit_time,status,pnl,score,type,risk_pct,year,month,dow,hour,week
2022-05-25 08:15:00,2022-05-25 08:20:00,loss,-59.688034045756,5,long,0.0059688034045755995,2022,5,Wednesday,8,21
2022-05-25 09:30:00,2022-05-25 09:50:00,loss,-72.68393298615658,5,long,0.007268393298615658,2022,5,Wednesday,9,21
2022-05-26 14:05:00,2022-05-26 14:55:00,loss,-55.10685325551973,5,long,0.005510685325551973,2022,5,Thursday,14,21
2022-05-26 18:35:00,2022-05-27 00:40:00,loss,-136.15505860229226,5,long,0.013615505860229226,2022,5,Friday,0,21
2022-05-31 08:15:00,2022-05-31 08:45:00,loss,-73.9144345847143,5,long,0.007391443458471429,2022,5,Tuesday,8,22
2022-05-31 18:50:00,2022-05-31 19:55:00,win,409.6367292660848,6,short,0.01638546917064339,2022,5,Tuesday,19,22
2022-07-12 08:05:00,2022-07-12 08:20:00,loss,-71.57306326093645,5,short,0.007157306326093646,2022,7,Tuesday,8,28
2022-07-12 08:55:00,2022-07-12 11:15:00,loss,-71.85760445477767,5,short,0.007185760445477768,2022,7,Tuesday,11,28
2022-07-12 11:50:00,2022-07-12 13:30:00,win,182.78576950416235,5,short,0.007311430780166494,2022,7,Tuesday,13,28
2022-07-12 13:30:00,2022-07-12 15:25:00,loss,-120.44987852260725,7,short,0.012044987852260726,2022,7,Tuesday,15,28
2022-07-12 16:05:00,2022-07-12 17:35:00,win,246.75628325307366,5,short,0.009870251330122946,2022,7,Tuesday,17,28
2022-07-12 17:35:00,2022-07-12 18:30:00,loss,-122.48320263167302,5,short,0.012248320263167302,2022,7,Tuesday,18,28
2022-07-12 18:30:00,2022-07-12 18:55:00,loss,-102.93686406238099,5,short,0.010293686406238099,2022,7,Tuesday,18,28
2022-07-14 08:00:00,2022-07-14 11:00:00,win,221.5686436478136,6,short,0.008862745745912544,2022,7,Thursday,11,28
2022-07-14 11:00:00,2022-07-14 11:10:00,loss,-166.12834134180326,7,short,0.016612834134180327,2022,7,Thursday,11,28
2022-07-14 11:10:00,2022-07-14 11:25:00,loss,-128.43389886091887,6,short,0.012843389886091888,2022,7,Thursday,11,28
2022-07-14 11:30:00,2022-07-14 11:40:00,loss,-100.46719285490512,6,short,0.010046719285490512,2022,7,Thursday,11,28
2022-07-14 11:50:00,2022-07-14 13:00:00,win,243.53329242245593,6,short,0.009741331696898238,2022,7,Thursday,13,28
2022-07-14 13:05:00,2022-07-14 13:45:00,win,262.0708298853514,7,short,0.010482833195414053,2022,7,Thursday,13,28
2022-07-14 13:55:00,2022-07-14 14:40:00,loss,-102.27222926240508,7,short,0.010227222926240507,2022,7,Thursday,14,28
2022-07-14 15:10:00,2022-07-14 15:40:00,loss,-69.37112868167853,5,short,0.006937112868167853,2022,7,Thursday,15,28
2022-07-14 16:20:00,2022-07-14 17:20:00,loss,-89.03139819057509,5,short,0.008903139819057508,2022,7,Thursday,17,28
2022-07-19 12:40:00,2022-07-19 13:25:00,loss,-61.03703616533805,5,short,0.006103703616533805,2022,7,Tuesday,13,29
2022-07-19 13:25:00,2022-07-19 13:35:00,loss,-65.66906708711488,5,short,0.006566906708711489,2022,7,Tuesday,13,29
2022-07-19 13:50:00,2022-07-19 14:10:00,loss,-59.16095320335367,5,short,0.005916095320335367,2022,7,Tuesday,14,29
2022-07-19 14:20:00,2022-07-19 14:55:00,loss,-60.111931395056274,5,short,0.006011193139505627,2022,7,Tuesday,14,29
2022-07-19 17:00:00,2022-07-19 17:25:00,loss,-116.17505885093455,5,short,0.011617505885093455,2022,7,Tuesday,17,29
2022-07-19 17:25:00,2022-07-20 03:30:00,loss,-176.28770833832442,6,short,0.017628770833832443,2022,7,Wednesday,3,29
2022-07-20 08:40:00,2022-07-20 08:45:00,loss,-72.98306271189472,5,short,0.007298306271189471,2022,7,Wednesday,8,29
2022-07-20 11:00:00,2022-07-20 12:20:00,loss,-67.31011524271356,5,short,0.006731011524271357,2022,7,Wednesday,12,29
2022-07-20 13:50:00,2022-07-20 16:45:00,win,145.9179828087818,5,short,0.005836719312351272,2022,7,Wednesday,16,29
2022-07-20 16:55:00,2022-07-20 19:50:00,win,208.40082874585266,5,short,0.008336033149834107,2022,7,Wednesday,19,29
2022-07-21 08:00:00,2022-07-21 09:00:00,win,211.66662741003404,6,short,0.00846666509640136,2022,7,Thursday,9,29
2022-07-21 09:20:00,2022-07-21 09:40:00,loss,-99.87954798795214,6,short,0.009987954798795214,2022,7,Thursday,9,29
2022-07-21 09:40:00,2022-07-21 12:20:00,loss,-66.81811991631699,5,short,0.006681811991631699,2022,7,Thursday,12,29
2022-07-27 11:00:00,2022-07-27 12:20:00,loss,-81.38112456765863,5,short,0.008138112456765862,2022,7,Wednesday,12,30
2022-07-27 12:30:00,2022-07-27 13:45:00,win,160.459614233082,5,short,0.00641838456932328,2022,7,Wednesday,13,30
2022-07-27 13:45:00,2022-07-27 15:00:00,loss,-79.7670054883471,6,short,0.00797670054883471,2022,7,Wednesday,15,30
2022-08-03 15:00:00,2022-08-03 17:50:00,loss,-55.97085402852653,5,short,0.005597085402852653,2022,8,Wednesday,17,31
2022-08-10 08:25:00,2022-08-10 08:35:00,loss,-60.920478751547975,5,short,0.006092047875154797,2022,8,Wednesday,8,32
2022-08-10 11:20:00,2022-08-10 11:45:00,loss,-78.49332130940077,5,short,0.007849332130940077,2022,8,Wednesday,11,32
2022-08-16 08:30:00,2022-08-16 08:40:00,loss,-49.669580033251236,5,short,0.004966958003325124,2022,8,Tuesday,8,33
2022-08-16 10:30:00,2022-08-16 10:50:00,loss,-74.72935421765673,5,short,0.007472935421765673,2022,8,Tuesday,10,33
2022-08-16 12:30:00,2022-08-16 13:15:00,loss,-56.664061157044685,5,short,0.005666406115704468,2022,8,Tuesday,13,33
2022-08-16 14:00:00,2022-08-16 14:20:00,loss,-57.47856948198978,5,short,0.005747856948198978,2022,8,Tuesday,14,33
2022-08-16 15:30:00,2022-08-16 18:15:00,loss,-83.52540490978029,5,short,0.00835254049097803,2022,8,Tuesday,18,33
2022-08-16 18:45:00,2022-08-16 18:55:00,loss,-119.8627898586625,5,short,0.01198627898586625,2022,8,Tuesday,18,33
2022-08-17 08:00:00,2022-08-17 08:20:00,loss,-57.562429081855605,5,short,0.0057562429081855606,2022,8,Wednesday,8,33
2022-08-17 08:20:00,2022-08-17 08:30:00,loss,-62.27493414548774,5,short,0.006227493414548774,2022,8,Wednesday,8,33
2022-08-17 09:35:00,2022-08-17 11:15:00,win,185.4983421680027,5,short,0.007419933686720108,2022,8,Wednesday,11,33
2022-08-17 11:20:00,2022-08-17 12:05:00,loss,-96.32044724781822,6,short,0.009632044724781822,2022,8,Wednesday,12,33
2022-08-17 12:10:00,2022-08-17 12:30:00,loss,-99.71280971306243,6,short,0.009971280971306243,2022,8,Wednesday,12,33
2022-08-17 12:30:00,2022-08-17 12:35:00,loss,-90.29598937414411,7,short,0.009029598937414412,2022,8,Wednesday,12,33
2022-08-17 13:00:00,2022-08-17 13:25:00,loss,-43.34259256166998,5,short,0.004334259256166998,2022,8,Wednesday,13,33
2022-08-17 13:30:00,2022-08-17 16:05:00,win,119.9334816195139,5,short,0.004797339264780556,2022,8,Wednesday,16,33
2022-08-17 16:05:00,2022-08-17 17:25:00,loss,-156.22475284684765,6,short,0.015622475284684764,2022,8,Wednesday,17,33
2022-08-17 17:40:00,2022-08-17 18:00:00,loss,-119.18004242466732,5,short,0.011918004242466732,2022,8,Wednesday,18,33
2022-08-18 13:00:00,2022-08-18 13:35:00,loss,-56.6189346335111,5,short,0.00566189346335111,2022,8,Thursday,13,33
2022-08-18 13:45:00,2022-08-18 15:45:00,win,129.72513142188038,5,short,0.0051890052568752155,2022,8,Thursday,15,33
2022-08-18 15:50:00,2022-08-19 01:40:00,win,309.51010714135913,6,short,0.012380404285654366,2022,8,Friday,1,33
2022-08-31 08:00:00,2022-08-31 08:20:00,win,215.41758154421052,6,short,0.008616703261768421,2022,8,Wednesday,8,35
2022-08-31 08:35:00,2022-08-31 10:00:00,win,183.54376220869213,6,short,0.0073417504883476845,2022,8,Wednesday,10,35
2022-08-31 10:05:00,2022-08-31 11:25:00,loss,-67.77329963853177,5,short,0.006777329963853177,2022,8,Wednesday,11,35
2022-08-31 12:00:00,2022-08-31 12:15:00,loss,-80.50439796279868,5,short,0.008050439796279868,2022,8,Wednesday,12,35
2022-08-31 12:15:00,2022-08-31 13:45:00,loss,-110.08316803218308,6,short,0.011008316803218308,2022,8,Wednesday,13,35
2022-08-31 15:55:00,2022-08-31 18:25:00,win,204.85251591588246,5,short,0.008194100636635298,2022,8,Wednesday,18,35
2022-08-31 18:25:00,2022-08-31 22:20:00,win,485.71247348727786,6,short,0.019428498939491116,2022,8,Wednesday,22,35
2022-09-06 08:35:00,2022-09-06 12:50:00,win,181.69298001757676,5,short,0.00726771920070307,2022,9,Tuesday,12,36
2022-09-06 13:15:00,2022-09-06 13:45:00,loss,-95.98360358544741,7,short,0.009598360358544741,2022,9,Tuesday,13,36
2022-09-06 13:45:00,2022-09-06 14:00:00,win,178.20577099591088,6,short,0.007128230839836435,2022,9,Tuesday,14,36
2022-09-06 14:05:00,2022-09-06 14:25:00,loss,-77.98659006793002,7,short,0.007798659006793002,2022,9,Tuesday,14,36
2022-09-06 14:30:00,2022-09-07 00:20:00,win,163.53232673715237,6,short,0.006541293069486094,2022,9,Wednesday,0,36
2022-09-07 11:00:00,2022-09-07 11:10:00,loss,-87.2739002074628,5,short,0.00872739002074628,2022,9,Wednesday,11,36
2022-09-07 11:25:00,2022-09-07 12:50:00,win,232.43587573319297,5,short,0.009297435029327719,2022,9,Wednesday,12,36
2022-09-07 12:50:00,2022-09-07 13:45:00,loss,-132.876598369858,7,short,0.013287659836985799,2022,9,Wednesday,13,36
2022-09-08 13:35:00,2022-09-08 14:25:00,win,132.89455727851643,5,short,0.005315782291140657,2022,9,Thursday,14,36
2022-09-08 14:45:00,2022-09-08 17:35:00,loss,-66.98213251477053,5,short,0.0066982132514770525,2022,9,Thursday,17,36
2022-09-08 18:40:00,2022-09-08 23:05:00,loss,-126.32252548095242,5,short,0.012632252548095243,2022,9,Thursday,23,36
2022-09-13 14:05:00,2022-09-15 01:00:00,win,123.6827063729978,5,short,0.004947308254919912,2022,9,Thursday,1,37
2022-09-15 08:15:00,2022-09-15 09:30:00,loss,-62.65738898009244,5,short,0.006265738898009244,2022,9,Thursday,9,37
2022-09-15 10:30:00,2022-09-15 12:20:00,win,286.24586702604614,6,short,0.011449834681041845,2022,9,Thursday,12,37
2022-09-15 12:20:00,2022-09-15 12:30:00,loss,-125.36756008597013,7,short,0.012536756008597013,2022,9,Thursday,12,37
2022-09-15 12:30:00,2022-09-15 12:40:00,loss,-101.03614865677127,7,short,0.010103614865677128,2022,9,Thursday,12,37
2022-09-15 13:00:00,2022-09-15 13:55:00,loss,-45.04971382133239,5,short,0.004504971382133239,2022,9,Thursday,13,37
2022-09-15 14:25:00,2022-09-15 14:50:00,win,217.26005731582464,6,short,0.008690402292632985,2022,9,Thursday,14,37
2022-09-15 16:30:00,2022-09-16 07:50:00,win,212.97117857299423,5,short,0.00851884714291977,2022,9,Friday,7,37
2022-09-22 18:00:00,2022-09-22 19:10:00,loss,-117.05771958759748,5,short,0.011705771958759747,2022,9,Thursday,19,38
2022-09-27 08:00:00,2022-09-27 11:05:00,loss,-59.600185176776456,5,short,0.005960018517677646,2022,9,Tuesday,11,39
2022-09-27 11:55:00,2022-09-27 12:20:00,loss,-70.7268104510169,5,short,0.00707268104510169,2022,9,Tuesday,12,39
2022-09-27 12:45:00,2022-09-27 16:05:00,win,245.6434397307661,6,short,0.009825737589230644,2022,9,Tuesday,16,39
2022-09-27 16:15:00,2022-09-29 00:00:00,loss,-149.9364866195573,7,short,0.014993648661955728,2022,9,Thursday,0,39
2022-10-05 10:25:00,2022-10-05 10:50:00,loss,-71.03568260568123,5,short,0.007103568260568124,2022,10,Wednesday,10,40
2022-10-05 11:45:00,2022-10-05 12:20:00,loss,-77.5475222858828,5,short,0.007754752228588281,2022,10,Wednesday,12,40
2022-10-05 13:45:00,2022-10-05 17:25:00,loss,-63.41259577363215,5,short,0.006341259577363215,2022,10,Wednesday,17,40
2022-10-06 09:05:00,2022-10-06 14:05:00,win,141.59177289863922,5,short,0.0056636709159455685,2022,10,Thursday,14,40
2022-10-06 14:05:00,2022-10-07 12:30:00,win,143.89093466948378,5,short,0.005755637386779352,2022,10,Friday,12,40
2022-10-11 08:40:00,2022-10-11 11:10:00,loss,-66.14858209746599,5,short,0.006614858209746599,2022,10,Tuesday,11,41
2022-10-11 13:30:00,2022-10-11 13:40:00,loss,-114.2633648228966,6,short,0.01142633648228966,2022,10,Tuesday,13,41
2022-10-11 13:50:00,2022-10-11 15:00:00,loss,-97.45976664289,6,short,0.009745976664289,2022,10,Tuesday,15,41
2022-10-12 10:55:00,2022-10-12 11:35:00,loss,-102.82082521061034,5,short,0.010282082521061034,2022,10,Wednesday,11,41
2022-10-12 11:55:00,2022-10-12 12:20:00,loss,-91.93567786885734,5,short,0.009193567786885733,2022,10,Wednesday,12,41
2022-10-12 12:30:00,2022-10-12 12:40:00,loss,-94.60317438737887,6,short,0.009460317438737887,2022,10,Wednesday,12,41
2022-10-12 16:00:00,2022-10-12 17:30:00,loss,-94.48417257743364,5,short,0.009448417257743364,2022,10,Wednesday,17,41
2022-10-18 08:45:00,2022-10-18 12:10:00,loss,-72.83679150958616,5,short,0.007283679150958616,2022,10,Tuesday,12,42
2022-10-18 14:00:00,2022-10-18 15:20:00,win,170.05152946444528,5,short,0.006802061178577812,2022,10,Tuesday,15,42
2022-10-18 15:40:00,2022-10-18 15:50:00,loss,-70.76956004800475,5,short,0.007076956004800475,2022,10,Tuesday,15,42
2022-10-18 15:50:00,2022-10-18 23:00:00,loss,-101.67946855691613,6,short,0.010167946855691614,2022,10,Tuesday,23,42
2022-10-20 08:30:00,2022-10-20 09:05:00,loss,-104.15272198928677,6,short,0.010415272198928677,2022,10,Thursday,9,42
2022-10-20 11:40:00,2022-10-20 12:20:00,loss,-76.00863105369213,5,short,0.007600863105369213,2022,10,Thursday,12,42
2022-10-20 12:30:00,2022-10-20 14:10:00,loss,-99.89464840465644,6,short,0.009989464840465643,2022,10,Thursday,14,42
2022-10-20 17:55:00,2022-10-20 19:20:00,win,404.1573097164479,6,short,0.016166292388657917,2022,10,Thursday,19,42
