entry_time,exit_time,type,status,pnl
2024-10-24 08:05:00,2024-10-25 08:35:00,long,loss,-112.08592461915097
2024-10-29 08:00:00,2024-10-29 14:15:00,short,loss,-110.96506537295947
2024-10-29 15:20:00,2024-10-30 00:30:00,short,loss,-109.85541471922988
2024-10-30 08:00:00,2024-11-05 00:00:00,short,win,217.51372114407516
2024-11-05 08:00:00,2024-11-06 11:55:00,short,win,221.8639955669567
2024-11-06 15:25:00,2024-11-08 00:00:00,long,win,226.30127547829582
2024-11-12 08:00:00,2024-11-12 14:35:00,short,loss,-115.41365049393087
2024-11-12 15:00:00,2024-11-14 00:00:00,short,win,228.51902797798314
2024-11-14 08:05:00,2024-11-14 09:35:00,long,loss,-116.5447042687714
2024-11-14 10:35:00,2024-11-14 13:40:00,short,loss,-115.37925722608368
2024-11-14 14:50:00,2024-11-14 15:25:00,short,loss,-114.22546465382284
2024-11-14 17:20:00,2024-11-18 01:20:00,short,loss,-113.08321000728462
2024-11-19 08:00:00,2024-11-19 09:35:00,short,loss,-111.95237790721177
2024-11-19 11:30:00,2024-11-20 15:05:00,short,loss,-110.83285412813966
2024-11-20 18:10:00,2024-11-21 07:25:00,short,loss,-109.72452558685828
2024-11-21 09:30:00,2024-11-24 23:00:00,long,win,217.25456066197938
2024-12-03 08:00:00,2024-12-09 11:20:00,short,loss,-110.79982593760947
2024-12-10 08:00:00,2024-12-10 13:55:00,short,loss,-109.69182767823338
2024-12-10 15:40:00,2024-12-11 15:10:00,long,win,217.18981880290212
2024-12-11 17:35:00,2024-12-12 01:30:00,long,loss,-110.76680758948008
2024-12-12 08:00:00,2024-12-12 13:15:00,long,loss,-109.65913951358529
2024-12-12 17:05:00,2024-12-13 09:50:00,long,loss,-108.56254811844943
2024-12-18 08:00:00,2024-12-18 19:45:00,short,win,214.9538452745299
2024-12-19 08:00:00,2024-12-20 15:30:00,short,loss,-109.62646109001024
2024-12-26 08:00:00,2024-12-30 08:50:00,long,loss,-108.53019647911013
2024-12-31 08:00:00,2025-01-03 00:00:00,long,win,214.88978902863803
2025-01-07 08:00:00,2025-01-09 12:55:00,long,win,219.18758480921082
2025-01-09 13:55:00,2025-01-10 14:15:00,short,loss,-111.78566825269752
2025-01-22 08:00:00,2025-01-24 02:00:00,short,loss,-110.66781157017054
2025-01-28 08:00:00,2025-01-28 14:25:00,short,loss,-109.56113345446883
2025-01-29 08:00:00,2025-01-29 19:05:00,long,loss,-108.46552211992416
2025-01-30 08:00:00,2025-01-31 12:25:00,long,win,214.7617337974498
2025-02-04 08:05:00,2025-02-04 13:20:00,short,loss,-109.5284842366994
2025-02-04 15:40:00,2025-02-06 00:00:00,short,loss,-108.4331993943324
2025-02-06 08:00:00,2025-02-07 14:25:00,short,loss,-107.34886740038908
2025-02-13 08:00:00,2025-02-13 23:25:00,short,loss,-106.27537872638518
2025-02-18 08:00:00,2025-02-18 14:50:00,short,loss,-105.21262493912134
2025-02-18 16:05:00,2025-02-25 15:20:00,long,loss,-104.16049868973012
2025-02-25 17:50:00,2025-02-27 08:05:00,long,loss,-103.1188937028328
2025-02-27 09:15:00,2025-02-27 14:45:00,long,loss,-102.08770476580449
2025-02-27 16:55:00,2025-02-28 04:00:00,long,loss,-101.06682771814643
2025-03-04 08:00:00,2025-03-13 00:00:00,long,win,200.11231888192992
2025-03-13 08:00:00,2025-03-13 13:40:00,short,loss,-102.05728262978425
2025-03-13 17:15:00,2025-03-18 02:45:00,long,win,202.07341960697283
2025-03-18 08:00:00,2025-03-20 00:05:00,long,win,206.11488799911228
2025-03-20 08:00:00,2025-03-21 13:55:00,short,win,210.23718575909453
2025-03-25 08:00:00,2025-03-25 13:40:00,short,loss,-107.22096473713822
2025-03-25 14:55:00,2025-03-28 00:00:00,short,loss,-106.14875508976684
2025-04-09 08:00:00,2025-04-09 13:35:00,long,win,210.17453507773834
2025-04-09 15:00:00,2025-04-09 15:25:00,short,loss,-107.18901288964655
2025-04-09 17:10:00,2025-04-09 17:25:00,long,loss,-106.11712276075008
2025-04-09 18:35:00,2025-04-11 00:00:00,long,win,210.11190306628515
2025-04-15 08:00:00,2025-04-16 00:30:00,long,win,214.31414112761087
2025-04-16 08:30:00,2025-04-16 13:55:00,short,loss,-109.30021197508152
2025-04-16 14:55:00,2025-04-16 15:50:00,short,loss,-108.20720985533072
2025-04-16 16:45:00,2025-04-17 14:00:00,long,loss,-107.1251377567774
2025-04-17 16:15:00,2025-04-20 22:15:00,long,win,212.10777275841926
2025-04-22 08:00:00,2025-04-22 12:50:00,short,win,216.34992821358767
2025-04-22 13:25:00,2025-04-22 16:00:00,short,win,220.67692677785942
2025-04-22 17:25:00,2025-04-22 18:40:00,long,loss,-112.54523265670831
2025-04-23 08:00:00,2025-04-23 13:25:00,long,loss,-111.41978033014122
2025-04-23 14:50:00,2025-04-23 15:20:00,long,loss,-110.30558252683981
2025-04-23 15:55:00,2025-04-23 16:40:00,short,loss,-109.2025267015714
2025-04-23 17:10:00,2025-04-23 22:05:00,short,loss,-108.1105014345557
2025-04-29 08:00:00,2025-04-29 12:20:00,long,loss,-107.02939642021015
2025-04-29 12:25:00,2025-04-30 08:10:00,long,loss,-105.95910245600804
2025-04-30 11:25:00,2025-04-30 13:35:00,long,win,209.7990228628959
2025-04-30 14:35:00,2025-05-02 00:00:00,short,win,213.9950033201538
2025-05-06 08:00:00,2025-05-06 17:05:00,long,win,218.27490338655687
2025-05-08 08:00:00,2025-05-08 13:00:00,short,loss,-111.320200727144
2025-05-08 13:55:00,2025-05-08 16:10:00,short,win,220.41399743974512
2025-05-08 18:10:00,2025-05-09 04:55:00,short,loss,-112.41113869427001
2025-05-13 08:00:00,2025-05-13 12:10:00,long,loss,-111.28702730732732
2025-05-13 14:20:00,2025-05-13 15:50:00,short,loss,-110.17415703425404
2025-05-13 16:50:00,2025-05-14 12:10:00,short,win,218.144830927823
2025-05-14 13:55:00,2025-05-15 03:10:00,short,win,222.50772754637944
2025-05-15 08:00:00,2025-05-15 12:05:00,long,win,226.95788209730702
2025-05-15 17:40:00,2025-05-15 20:15:00,short,loss,-115.74851986962658
2025-05-27 08:00:00,2025-05-29 00:00:00,short,win,229.18206934186063
2025-05-29 08:05:00,2025-05-29 16:10:00,long,win,233.76571072869785
2025-05-29 17:05:00,2025-05-30 12:10:00,short,win,238.4410249432718
2025-07-01 08:00:00,2025-07-03 12:35:00,long,loss,-121.60492272106862
2025-07-03 13:35:00,2025-07-07 10:40:00,short,win,240.7777469877159
2025-07-08 08:00:00,2025-07-08 15:05:00,short,win,245.5933019274702
2025-07-08 16:30:00,2025-07-13 22:00:00,short,loss,-125.25258398300981
2025-07-16 08:00:00,2025-07-16 14:15:00,long,loss,-124.0000581431797
2025-07-16 15:55:00,2025-07-22 00:00:00,short,loss,-122.76005756174791
2025-07-22 08:00:00,2025-07-22 14:25:00,long,win,243.06491397226088
2025-07-22 17:10:00,2025-07-23 16:00:00,short,win,247.9262122517061
2025-07-23 17:55:00,2025-07-24 06:25:00,long,loss,-126.44236824837012
2025-07-24 08:00:00,2025-07-27 22:00:00,short,win,250.3558891317728
2025-07-29 08:00:00,2025-07-31 00:00:00,long,loss,-127.68150345720414
2025-07-31 08:00:00,2025-08-01 01:50:00,long,loss,-126.40468842263209
2025-08-07 08:00:00,2025-08-07 08:30:00,long,loss,-125.14064153840577
2025-08-07 11:10:00,2025-08-12 00:00:00,long,loss,-123.88923512302172
2025-08-12 08:00:00,2025-08-12 14:15:00,long,loss,-122.65034277179149
2025-08-12 15:05:00,2025-08-19 14:45:00,long,loss,-121.42383934407358
2025-08-19 17:45:00,2025-08-20 12:15:00,short,loss,-120.20960095063285
2025-08-20 15:05:00,2025-08-22 14:10:00,short,loss,-119.00750494112651
2025-08-26 08:00:00,2025-09-01 00:00:00,long,win,235.6348597834305
2025-09-02 08:10:00,2025-09-02 14:05:00,short,loss,-120.17377848954956
2025-09-02 18:50:00,2025-09-04 00:00:00,short,loss,-118.97204070465406
2025-09-04 08:00:00,2025-09-07 22:00:00,long,win,235.56464059521505
2025-09-10 08:00:00,2025-09-15 13:40:00,short,loss,-120.13796670355968
2025-09-16 08:05:00,2025-09-17 07:15:00,long,loss,-118.93658703652409
2025-09-17 09:10:00,2025-09-17 18:50:00,long,loss,-117.74722116615885
2025-10-01 09:15:00,2025-10-01 12:55:00,long,loss,-116.56974895449726
2025-10-01 14:20:00,2025-10-02 12:05:00,short,loss,-115.4040514649523
2025-10-02 12:20:00,2025-10-02 14:40:00,short,win,228.50002190060556
2025-10-02 16:20:00,2025-10-02 19:20:00,short,loss,-116.53501116930883
2025-10-07 08:05:00,2025-10-07 12:15:00,short,loss,-115.36966105761574
2025-10-07 13:40:00,2025-10-07 23:45:00,short,loss,-114.21596444703958
2025-10-08 08:00:00,2025-10-08 23:00:00,long,loss,-113.0738048025692
2025-10-09 08:00:00,2025-10-09 14:20:00,long,loss,-111.94306675454351
2025-10-09 14:55:00,2025-10-09 16:40:00,short,win,221.64727217399613
2025-10-14 08:00:00,2025-10-14 13:00:00,long,loss,-113.04010880873803
2025-10-14 13:35:00,2025-10-15 01:00:00,long,win,223.8194154413013
2025-10-15 08:25:00,2025-10-15 09:20:00,long,loss,-114.14790187506365
2025-10-15 10:10:00,2025-10-15 12:30:00,long,loss,-113.00642285631302
2025-10-15 13:10:00,2025-10-21 00:00:00,long,win,223.75271725549976
2025-10-21 09:25:00,2025-10-21 12:10:00,short,win,228.22777160060977
2025-10-21 15:40:00,2025-10-21 17:25:00,short,win,232.79232703262198
2025-10-21 18:00:00,2025-10-21 23:55:00,long,loss,-118.72408678663722
2025-10-22 10:10:00,2025-10-22 10:55:00,short,win,235.0736918375417
2025-10-22 12:10:00,2025-10-22 13:00:00,short,loss,-119.88758283714627
2025-10-22 13:25:00,2025-10-22 14:40:00,long,loss,-118.68870700877481
2025-10-22 15:50:00,2025-10-22 16:30:00,short,loss,-117.50181993868708
2025-10-28 09:15:00,2025-10-28 13:15:00,short,loss,-116.32680173930021
2025-10-28 13:40:00,2025-10-28 14:05:00,short,loss,-115.1635337219072
2025-10-28 16:35:00,2025-10-30 04:35:00,short,loss,-114.01189838468814
2025-10-30 08:05:00,2025-10-30 09:10:00,long,win,225.74355880168252
2025-10-30 10:20:00,2025-10-30 14:05:00,short,loss,-115.1292149888581
2025-10-30 16:10:00,2025-10-30 19:00:00,short,loss,-113.97792283896952
2025-11-04 08:05:00,2025-11-04 14:00:00,long,loss,-112.83814361057983
2025-11-04 15:40:00,2025-11-04 18:35:00,long,loss,-111.70976217447404
2025-11-05 08:00:00,2025-11-16 23:00:00,long,win,221.18532910545858
2025-11-18 08:00:00,2025-11-18 14:00:00,long,win,225.60903568756777
2025-11-18 14:50:00,2025-11-20 00:00:00,short,loss,-115.06060820065957
2025-11-20 08:30:00,2025-11-20 12:15:00,short,loss,-113.91000211865297
2025-11-20 13:30:00,2025-11-20 14:45:00,short,loss,-112.77090209746645
2025-11-20 15:35:00,2025-11-21 06:30:00,short,win,223.28638615298354
2025-11-25 08:00:00,2025-11-26 02:25:00,short,loss,-113.8760569380216
2025-11-26 08:00:00,2025-11-28 14:40:00,long,win,225.4745927372828
2025-12-03 08:00:00,2025-12-03 13:50:00,short,loss,-114.99204229601422
2025-12-03 14:45:00,2025-12-11 01:00:00,short,loss,-113.84212187305407
2025-12-11 08:00:00,2025-12-11 15:50:00,long,win,225.40740130864705
2025-12-11 18:55:00,2025-12-15 00:00:00,short,loss,-114.95777466740999
2025-12-17 08:00:00,2025-12-17 14:00:00,short,loss,-113.8081969207359
2025-12-17 14:10:00,2025-12-19 16:00:00,short,loss,-112.67011495152855
2025-12-23 08:00:00,2025-12-23 14:05:00,long,loss,-111.54341380201326
2025-12-23 15:50:00,2025-12-23 17:00:00,short,loss,-110.42797966399311
2025-12-23 17:55:00,2025-12-24 01:20:00,long,win,218.64739973470637
2025-12-24 08:00:00,2025-12-26 00:50:00,short,loss,-111.51017386470025
2025-12-30 08:00:00,2025-12-30 12:10:00,short,loss,-110.39507212605324
2025-12-30 13:15:00,2025-12-30 19:50:00,short,win,218.5822428095854
2026-01-07 08:00:00,2026-01-07 13:05:00,long,loss,-111.47694383288855
2026-01-07 13:45:00,2026-01-09 14:10:00,long,win,220.72434878911932
2026-01-13 08:00:00,2026-01-13 14:50:00,long,win,225.1388357649017
2026-01-13 15:15:00,2026-01-14 05:00:00,short,loss,-114.82080624009987
2026-01-14 08:00:00,2026-01-16 15:25:00,short,win,227.34519635539775
2026-01-20 08:00:00,2026-01-20 23:45:00,long,win,231.8921002825057
2026-01-22 08:00:00,2026-01-22 17:20:00,long,win,236.52994228815584
2026-01-29 09:20:00,2026-01-29 14:25:00,short,loss,-120.63027056695948
2026-01-29 14:30:00,2026-01-29 15:00:00,short,win,238.8479357225798
2026-01-29 18:25:00,2026-01-29 18:30:00,short,loss,-121.8124472185157
2026-01-29 18:40:00,2026-01-29 19:10:00,long,loss,-120.59432274633055
2026-02-03 09:05:00,2026-02-03 09:25:00,long,loss,-119.38837951886724
2026-02-03 09:35:00,2026-02-03 11:20:00,long,loss,-118.19449572367857
2026-02-03 11:30:00,2026-02-03 16:20:00,long,win,234.02510153288355
2026-02-03 17:10:00,2026-02-05 00:00:00,short,loss,-119.35280178177061
2026-02-05 08:00:00,2026-02-05 09:00:00,long,loss,-118.15927376395291
2026-02-05 10:45:00,2026-02-05 12:05:00,long,loss,-116.97768102631339
2026-02-05 12:45:00,2026-02-05 13:00:00,long,loss,-115.80790421605025
2026-02-05 13:20:00,2026-02-05 13:40:00,long,loss,-114.64982517388975
2026-02-05 14:55:00,2026-02-05 15:25:00,long,loss,-113.50332692215085
2026-02-05 17:25:00,2026-02-05 19:30:00,long,loss,-112.36829365292934
2026-02-10 08:00:00,2026-02-10 15:35:00,long,loss,-111.24461071640003
2026-02-10 17:05:00,2026-02-10 23:20:00,short,loss,-110.13216460923604
2026-02-11 08:00:00,2026-02-11 11:45:00,long,win,218.06168592628737
2026-02-11 12:15:00,2026-02-11 13:30:00,short,win,222.4229196448131
2026-02-11 14:10:00,2026-02-12 16:10:00,short,win,226.87137803770938
2026-02-17 08:05:00,2026-02-17 13:55:00,long,loss,-115.70440279923177
2026-02-17 16:10:00,2026-02-17 17:10:00,long,loss,-114.54735877123944
2026-02-17 18:05:00,2026-02-17 18:35:00,short,loss,-113.40188518352707
2026-02-24 08:00:00,2026-02-24 13:55:00,short,win,224.5357326633836
2026-02-24 14:40:00,2026-02-26 01:00:00,long,win,229.02644731665129
2026-02-26 08:00:00,2026-03-01 23:00:00,short,loss,-116.80348813149216
2026-03-03 08:00:00,2026-03-03 08:55:00,long,loss,-115.63545325017724
2026-03-03 12:20:00,2026-03-03 13:05:00,long,loss,-114.47909871767546
2026-03-03 16:45:00,2026-03-03 17:30:00,long,loss,-113.33430773049871
2026-03-03 18:00:00,2026-03-03 19:00:00,long,win,224.40192930638747
2026-03-04 08:00:00,2026-03-04 10:05:00,short,loss,-114.4449839462576
2026-03-04 12:15:00,2026-03-04 18:20:00,short,win,226.60106821359005
2026-03-05 08:00:00,2026-03-05 13:20:00,short,win,231.13308957786182
2026-03-05 15:55:00,2026-03-05 16:15:00,long,loss,-117.87787568470952
2026-03-05 17:00:00,2026-03-05 17:35:00,long,loss,-116.69909692786243
2026-03-05 18:35:00,2026-03-06 15:00:00,long,win,231.0642119171676
2026-03-10 08:00:00,2026-03-10 15:30:00,long,win,235.68549615551095
2026-03-10 17:15:00,2026-03-10 18:15:00,short,win,240.39920607862118
2026-03-11 08:00:00,2026-03-11 22:55:00,short,win,245.2071902001936
2026-03-12 08:10:00,2026-03-12 13:55:00,long,loss,-125.05566700209873
2026-03-12 16:45:00,2026-03-12 19:00:00,short,win,247.6102206641555
